Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth,Number of Variables
tests/satlib/sat/uf20-0140.cnf,true,13417,true,63,645,3387,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0626.cnf,true,16209,true,52,802,2526,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0168.cnf,true,14958,true,59,308,3468,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0395.cnf,true,6709,true,52,737,2591,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0381.cnf,true,28125,true,71,840,3704,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0356.cnf,true,12083,true,84,1964,3412,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0430.cnf,true,10125,true,51,579,2685,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0424.cnf,true,18917,true,60,365,3475,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0342.cnf,true,14042,true,54,982,2474,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0418.cnf,true,7375,true,65,633,3527,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0587.cnf,true,15667,true,62,716,3252,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0593.cnf,true,14833,true,57,593,3055,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0222.cnf,true,9583,true,58,296,3416,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0544.cnf,true,10792,true,52,423,2905,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0550.cnf,true,20917,true,59,862,2914,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0236.cnf,true,27125,true,82,701,4547,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0578.cnf,true,8667,true,62,746,3222,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0785.cnf,true,5792,true,66,868,3356,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0791.cnf,true,6166,true,64,225,3871,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0949.cnf,true,20166,true,59,645,3131,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0961.cnf,true,9833,true,48,551,2521,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0975.cnf,true,23917,true,53,541,2851,64,"Torus(8, 8)",100,20
tests/satlib/sat/uf20-0746.cnf,true,18584,true,57,444,3204,64,"Torus(8, 8)",100,20
