Test Path,Expected Result,Minisat Speed (ns),Simulated Result,Simulated Cycles,Cycles Busy,Cycles Idle,Num Nodes,Topology,Node Bandwidth
tests/big/sat/uf100-430/uf100-0248.cnf,true,725500,true,340813,340813,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0274.cnf,true,1307208,true,72606,72606,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0512.cnf,true,1372708,true,1810183,1810183,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0506.cnf,true,781500,true,400225,400225,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0260.cnf,true,373875,true,30268,30268,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0738.cnf,true,854000,true,134689,134689,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0710.cnf,true,255250,true,973,973,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0704.cnf,true,182667,true,2431,2431,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0937.cnf,true,135084,true,74497,74497,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0923.cnf,true,2139917,true,426145,426145,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0658.cnf,true,155500,true,1298455,1298455,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0880.cnf,true,1175833,true,327634,327634,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0894.cnf,true,949000,true,309562,309562,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0664.cnf,true,181833,true,307883,307883,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0102.cnf,true,793708,true,80445,80445,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0116.cnf,true,166834,true,393995,393995,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0670.cnf,true,992125,true,27176,27176,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0843.cnf,true,136917,true,391626,391626,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0857.cnf,true,1243500,true,71306,71306,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-035.cnf,true,496875,true,12060,12060,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-021.cnf,true,430750,true,3366188,3366188,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0328.cnf,true,1215250,true,60794,60794,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0300.cnf,true,204458,true,609438,609438,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0466.cnf,true,202625,true,314674,314674,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0472.cnf,true,1109416,true,150904,150904,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0314.cnf,true,482542,true,37793,37793,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0499.cnf,true,601792,true,146551,146551,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0498.cnf,true,1838792,true,131491,131491,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0473.cnf,true,143167,true,385269,385269,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0315.cnf,true,1392875,true,585048,585048,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0301.cnf,true,904750,true,18453,18453,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0467.cnf,true,264292,true,308322,308322,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0329.cnf,true,248417,true,39608,39608,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-020.cnf,true,1178667,true,270217,270217,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-034.cnf,true,1024708,true,2213732,2213732,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0856.cnf,true,1526834,true,242634,242634,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0842.cnf,true,821875,true,374,374,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0117.cnf,true,845416,true,5205375,5205375,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0671.cnf,true,466209,true,373641,373641,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0665.cnf,true,491542,true,6941,6941,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0103.cnf,true,164791,true,108795,108795,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0895.cnf,true,337042,true,133523,133523,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0881.cnf,true,454125,true,491171,491171,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0659.cnf,true,1837041,true,41241,41241,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0922.cnf,true,563375,true,98010,98010,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0936.cnf,true,585667,true,63078,63078,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0705.cnf,true,300208,true,47907,47907,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0711.cnf,true,321125,true,892,892,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0739.cnf,true,496750,true,53045,53045,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0507.cnf,true,309875,true,359823,359823,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0261.cnf,true,315625,true,192127,192127,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0275.cnf,true,2604083,true,44609,44609,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0513.cnf,true,1191708,true,671894,671894,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0249.cnf,true,832583,true,720983,720983,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0539.cnf,true,867750,true,116853,116853,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0263.cnf,true,1460625,true,554111,554111,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0505.cnf,true,193625,true,514623,514623,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0511.cnf,true,594167,true,169054,169054,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0277.cnf,true,1020708,true,387680,387680,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0288.cnf,true,4679833,true,1110846,1110846,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0707.cnf,true,926000,true,54400,54400,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0713.cnf,true,2007708,true,52995,52995,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0920.cnf,true,963459,true,18785,18785,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0934.cnf,true,749958,true,70224,70224,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0908.cnf,true,959041,true,515164,515164,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0897.cnf,true,1513500,true,26543,26543,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0129.cnf,true,600666,true,2773347,2773347,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0883.cnf,true,1413166,true,227207,227207,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0673.cnf,true,464750,true,514883,514883,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0115.cnf,true,1308042,true,347787,347787,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0101.cnf,true,454625,true,8956,8956,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0667.cnf,true,508959,true,235056,235056,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0854.cnf,true,68750,true,37541,37541,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0840.cnf,true,1386334,true,62747,62747,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0698.cnf,true,376125,true,560510,560510,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0868.cnf,true,1574250,true,14607,14607,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-022.cnf,true,1604958,true,439599,439599,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-036.cnf,true,87417,true,215227,215227,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0459.cnf,true,1059791,true,386886,386886,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0317.cnf,true,513959,true,777204,777204,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0471.cnf,true,1506375,true,89075,89075,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0465.cnf,true,470667,true,915686,915686,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0303.cnf,true,687791,true,1059638,1059638,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0464.cnf,true,107583,true,3524,3524,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0302.cnf,true,1068333,true,3322,3322,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0316.cnf,true,973125,true,182336,182336,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0470.cnf,true,226584,true,19661,19661,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0458.cnf,true,636875,true,335668,335668,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-037.cnf,true,437167,true,34319,34319,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-023.cnf,true,1455666,true,304784,304784,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0869.cnf,true,64375,true,23161,23161,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0699.cnf,true,3515667,true,596036,596036,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0841.cnf,true,1038541,true,184925,184925,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0855.cnf,true,780417,true,55446,55446,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0100.cnf,true,82750,true,324567,324567,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0666.cnf,true,848584,true,88449,88449,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0672.cnf,true,222791,true,148976,148976,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0114.cnf,true,1529000,true,535701,535701,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0882.cnf,true,1153042,true,18990,18990,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0896.cnf,true,720125,true,108828,108828,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0128.cnf,true,1387125,true,372567,372567,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0909.cnf,true,233542,true,718,718,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0935.cnf,true,1083166,true,394926,394926,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0921.cnf,true,1505667,true,106790,106790,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0712.cnf,true,549167,true,1759086,1759086,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0706.cnf,true,138833,true,16242,16242,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0289.cnf,true,722500,true,170735,170735,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0510.cnf,true,1421167,true,129604,129604,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0276.cnf,true,557291,true,565886,565886,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0262.cnf,true,2085792,true,1096673,1096673,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0504.cnf,true,1921083,true,584003,584003,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0538.cnf,true,399000,true,124116,124116,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0500.cnf,true,301125,true,2059403,2059403,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0266.cnf,true,1032209,true,175748,175748,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0272.cnf,true,863000,true,34636,34636,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0514.cnf,true,576250,true,47086,47086,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0528.cnf,true,811167,true,1115595,1115595,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0299.cnf,true,920500,true,156495,156495,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0702.cnf,true,546000,true,573417,573417,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0716.cnf,true,1417708,true,900331,900331,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0919.cnf,true,1982417,true,43001,43001,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0925.cnf,true,1214583,true,560485,560485,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0931.cnf,true,2198709,true,715129,715129,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0110.cnf,true,1663709,true,1330241,1330241,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0676.cnf,true,1690667,true,859356,859356,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0662.cnf,true,673459,true,32044,32044,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0104.cnf,true,1710166,true,30108,30108,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0892.cnf,true,438500,true,242289,242289,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0886.cnf,true,1430875,true,569173,569173,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0138.cnf,true,899750,true,298791,298791,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-027.cnf,true,754375,true,351563,351563,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-033.cnf,true,1341959,true,398316,398316,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0879.cnf,true,1397042,true,739657,739657,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0851.cnf,true,2263542,true,290482,290482,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0689.cnf,true,2457083,true,1341123,1341123,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0845.cnf,true,321083,true,428789,428789,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0474.cnf,true,768666,true,1115158,1115158,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0312.cnf,true,720667,true,221238,221238,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0306.cnf,true,867834,true,45877,45877,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0460.cnf,true,1100917,true,529530,529530,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0448.cnf,true,1071792,true,648793,648793,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0449.cnf,true,426459,true,3089,3089,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0307.cnf,true,1283750,true,332445,332445,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0461.cnf,true,213458,true,31869,31869,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0475.cnf,true,537792,true,196098,196098,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0313.cnf,true,1180666,true,1132508,1132508,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0844.cnf,true,316417,true,890562,890562,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0688.cnf,true,912708,true,69369,69369,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0850.cnf,true,211500,true,219093,219093,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0878.cnf,true,2981792,true,89229,89229,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-032.cnf,true,697292,true,745075,745075,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-026.cnf,true,1090875,true,362334,362334,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0887.cnf,true,442542,true,14510,14510,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0139.cnf,true,587417,true,170895,170895,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0893.cnf,true,2096792,true,1326036,1326036,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0663.cnf,true,1280125,true,996474,996474,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0105.cnf,true,407083,true,61091,61091,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0111.cnf,true,880209,true,5970,5970,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0677.cnf,true,882334,true,851051,851051,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0930.cnf,true,129791,true,92174,92174,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0924.cnf,true,173041,true,193180,193180,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0918.cnf,true,741125,true,342653,342653,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0717.cnf,true,69459,true,7988,7988,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0703.cnf,true,355458,true,48740,48740,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0298.cnf,true,117792,true,30617,30617,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0529.cnf,true,1030625,true,80091,80091,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0273.cnf,true,946208,true,2439151,2439151,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0515.cnf,true,1028542,true,162482,162482,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0501.cnf,true,1010834,true,332957,332957,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0267.cnf,true,939959,true,181458,181458,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0517.cnf,true,201833,true,394276,394276,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0271.cnf,true,859500,true,262828,262828,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0265.cnf,true,548625,true,265037,265037,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0503.cnf,true,1420042,true,531468,531468,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0259.cnf,true,1371125,true,135008,135008,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0715.cnf,true,225792,true,171929,171929,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0701.cnf,true,139625,true,33024,33024,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0729.cnf,true,243709,true,214289,214289,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0932.cnf,true,115958,true,157398,157398,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0926.cnf,true,808375,true,776279,776279,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0107.cnf,true,534500,true,118017,118017,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0661.cnf,true,73542,true,43166,43166,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0675.cnf,true,503125,true,235416,235416,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0113.cnf,true,453375,true,1184635,1184635,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0885.cnf,true,2070333,true,28628,28628,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0649.cnf,true,573458,true,79733,79733,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0891.cnf,true,1320084,true,420967,420967,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-030.cnf,true,563708,true,545060,545060,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-024.cnf,true,613625,true,68592,68592,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0846.cnf,true,1235250,true,293217,293217,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-018.cnf,true,289916,true,106187,106187,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0852.cnf,true,545000,true,2907,2907,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0463.cnf,true,1052334,true,596292,596292,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0305.cnf,true,481417,true,4668,4668,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0311.cnf,true,1644333,true,130694,130694,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0477.cnf,true,1285583,true,117429,117429,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0339.cnf,true,1136125,true,130117,130117,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0488.cnf,true,1217833,true,842679,842679,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0489.cnf,true,159500,true,358401,358401,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0338.cnf,true,247500,true,10622,10622,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0310.cnf,true,100583,true,21533,21533,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0476.cnf,true,265625,true,381278,381278,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0462.cnf,true,1253333,true,351932,351932,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0304.cnf,true,400709,true,134602,134602,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0853.cnf,true,2254750,true,222175,222175,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-019.cnf,true,93000,true,46433,46433,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0847.cnf,true,256500,true,538536,538536,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-025.cnf,true,1608125,true,403638,403638,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-031.cnf,true,536542,true,770794,770794,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0890.cnf,true,227792,true,30450,30450,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0648.cnf,true,490167,true,43395,43395,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0884.cnf,true,589334,true,465893,465893,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0674.cnf,true,1791667,true,78815,78815,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0112.cnf,true,66666,true,110295,110295,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0106.cnf,true,818917,true,508597,508597,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0660.cnf,true,606292,true,127592,127592,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0927.cnf,true,2569334,true,115294,115294,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0933.cnf,true,2411791,true,7561,7561,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0728.cnf,true,64541,true,16832,16832,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0700.cnf,true,675917,true,1194,1194,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0714.cnf,true,823834,true,353585,353585,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0258.cnf,true,553292,true,145322,145322,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0264.cnf,true,1576667,true,7913,7913,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0502.cnf,true,452709,true,43603,43603,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0516.cnf,true,67209,true,84249,84249,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0270.cnf,true,549750,true,637945,637945,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0559.cnf,true,356250,true,201854,201854,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0571.cnf,true,95000,true,51134,51134,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0217.cnf,true,709166,true,318525,318525,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0203.cnf,true,960375,true,27471,27471,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0565.cnf,true,480167,true,974991,974991,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0997.cnf,true,1149125,true,5593642,5593642,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0983.cnf,true,1005458,true,597591,597591,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0773.cnf,true,423541,true,10556,10556,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0767.cnf,true,158750,true,229901,229901,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0954.cnf,true,378208,true,144,144,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0798.cnf,true,1942833,true,2640303,2640303,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0940.cnf,true,745792,true,87535,87535,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0968.cnf,true,562750,true,766708,766708,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0149.cnf,true,250917,true,18164,18164,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-0161.cnf,true,50083,true,15259,15259,0,1,"Torus(1, 1)",1000000
tests/big/sat/uf100-430/uf100-095.cnf,true,347958,true,130937,130937,0,1,"Torus(1, 1)",1000000
